label,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
C3,-416.69235,103.29064,40.196625,16.369286,10.807519,6.6799464,-0.03179365,-0.36901352,1.890334,0.4982052,-2.6507025,-8.254581,-12.301425,81.775635,55.956627,18.309555,5.9057565,7.7014804,5.550476,6.2169476,4.798418,3.664605,4.8431487,4.706381,5.6319623,5.5591106
C3,-384.1135,119.817924,45.706005,24.26306,20.912462,14.22312,0.08120919,-4.695243,-0.8351909,-3.6893725,-10.03313,-12.665168,-12.74157,98.05181,30.655634,23.966696,9.5878525,4.354038,5.348936,8.554722,4.6928563,6.0440464,3.1916487,5.002587,5.1959634,4.647507
C3,-300.69965,150.42073,-6.4782777,10.036235,22.294962,14.22895,5.5404954,4.089194,-13.415627,-16.142141,-7.5396223,-19.95457,-31.139233,100.83198,27.614496,30.402517,12.932332,10.683501,6.961581,4.252148,4.213092,5.5408926,5.4142437,6.2937517,6.859033,8.56798
C3,-329.08124,122.726204,-2.2303157,15.55346,14.678574,8.113924,2.5751293,1.2582775,-4.919872,-6.227621,-9.304888,-23.052534,-27.126505,128.51518,32.30482,37.880047,13.021104,11.465378,7.6335583,4.800051,3.2403111,5.6278152,6.3452578,6.557386,8.158677,8.118621
C3,-303.19266,148.4205,-15.18315,9.224943,23.556005,13.792323,4.838738,3.1474648,-9.638636,-13.554223,-12.384396,-25.003595,-28.615992,107.047646,32.1517,30.488428,13.075119,11.815342,5.461893,2.6499956,3.67509,5.2233605,6.0108523,7.7189784,6.476825,7.6173673
C4,-389.76456,88.59506,38.72537,21.732515,12.014836,5.50712,-3.351273,-10.393982,-15.038485,-16.998652,-17.091873,-13.701288,-15.64138,65.472534,22.443144,13.425419,8.145706,3.8784924,2.7376769,3.5767791,6.1873603,6.67751,7.3099437,5.794976,4.897744,4.060694
C4,-370.50903,114.43038,38.24455,19.53479,12.383375,3.5209796,-5.0396576,-9.211186,-14.130028,-11.945238,-5.420788,-5.5506535,-12.665149,63.797985,20.542501,19.672312,6.2420716,8.821997,4.8768544,4.041585,5.77594,4.0971384,5.4479074,3.8209035,3.5061965,3.2475874
C4,-390.87167,91.52469,31.341522,21.237667,16.725615,5.854499,-2.159056,-1.9274665,-6.138693,-8.900924,-4.3403234,-4.114732,-7.8698363,69.47562,37.4404,11.340265,8.315513,8.849459,5.1490235,7.352212,7.7373066,8.106438,8.407759,3.904762,3.4512837,5.4830236
C4,-365.12286,101.5133,24.333881,24.233522,18.733212,10.314534,0.60974777,-5.86831,-9.083309,-12.719345,-7.8413486,-3.0800529,-10.920538,79.48741,16.424648,23.657476,13.756027,8.692305,5.4708114,5.4657645,5.1736712,4.4402957,6.493136,5.46756,3.0172246,4.442588
C4,-343.23438,102.60659,4.098937,25.543188,11.165391,-2.0692542,0.30318984,-3.9509645,-13.65248,-4.3659873,-7.4552717,-10.174045,-15.333601,89.45806,18.689693,19.499025,15.734591,9.417418,8.887269,5.888573,7.359898,4.451958,4.9110885,6.293406,6.352601,4.226948
C4,-382.815,86.556,5.5086427,24.782274,7.803781,-0.17869923,0.013378749,-0.7119423,-9.111493,-6.008767,-3.3744082,-11.367647,-12.735414,106.539696,25.70164,23.840454,17.228884,9.906711,7.2456155,3.6513417,7.054693,7.029683,5.751862,3.5526845,8.448056,7.33515
C4,-351.9374,101.69383,1.7587242,28.007372,13.40948,-3.7043633,0.9113507,-8.102166,-18.874283,-4.5843887,-3.740663,-8.174798,-20.1826,91.6796,20.923214,22.063631,16.938433,7.7384024,7.4055767,6.8584657,6.652601,4.7158637,4.409211,5.95395,4.221519,3.8944767
C4,-364.14325,122.02979,16.374334,12.558531,14.6524,-1.6185002,-9.164205,-0.20889924,-0.6523399,-11.693289,-12.819777,-10.055416,-13.526727,65.05821,18.241562,15.773357,7.2124457,5.714331,4.415708,5.863708,5.16879,3.58174,4.0805783,3.7453752,3.7794344,4.190308
C4,-395.46658,99.10702,20.719622,16.293169,10.752957,4.4918075,-5.2846174,-3.5454638,0.3986351,-7.1930795,-13.068153,-7.417065,-8.328652,78.12401,35.11222,12.099085,8.557236,9.339711,5.59637,6.0068564,4.847668,3.5856676,4.8372912,9.504033,4.7859106,5.5897555
C4,-346.50107,90.515434,1.0928781,27.293024,3.4808102,-1.9814618,5.3564653,-13.93087,-20.069014,-0.79497284,-0.11220488,-14.032203,-21.36305,87.426796,14.936699,21.999142,15.81377,10.522978,8.877386,9.215186,10.95118,6.7176566,4.38128,4.23656,4.6484184,5.140924
C4,-324.1416,103.9889,-4.3500915,20.832901,-5.813076,-0.048009127,-4.6189656,1.6712166,-7.2232428,-17.660196,-6.773615,-1.0139143,-11.308765,99.47714,30.998112,14.611618,13.280069,17.008411,7.4513855,5.9615097,6.4546285,3.6740098,4.661089,5.5754128,4.7630825,5.3637385
C4,-389.7464,88.29313,26.657757,17.341925,15.987267,11.058388,1.4647517,-5.345368,-8.903799,-9.63341,-9.745247,-6.5629735,-7.241208,81.80969,34.97119,18.4797,11.824032,7.730846,9.269492,5.917221,7.4293003,12.607155,17.209755,12.053878,5.316955,4.2191377
C4,-354.62952,84.02209,8.892418,15.025944,-1.0989481,1.1785395,-6.2297754,4.2758636,-5.9304233,-7.29778,-3.9121792,-0.66116476,-10.222026,131.97632,22.661734,19.44617,10.674358,12.073259,3.2761774,5.940355,6.2660108,7.8418436,7.8313036,5.1834283,4.6632066,6.590859
C4,-298.0789,92.71203,-12.60066,24.405823,-5.553274,-4.568986,-4.281587,1.6485392,-8.16367,-16.39338,-9.661856,-6.289771,-2.367838,98.98118,31.450699,14.463161,12.018475,14.752477,6.9389744,4.8208127,5.0314054,3.7170844,4.836511,4.0267496,3.8018444,3.0532005
C4,-329.54327,114.651375,-0.8984539,22.915565,-1.3594242,-2.6464367,2.362555,0.19373521,-13.158525,-19.839275,-0.33714554,4.1267757,-19.078297,87.2103,16.532627,12.666717,11.927472,12.195979,7.4966097,4.6667247,4.42274,5.1264906,5.4171767,4.5676537,4.7607894,5.2834125
C4,-354.2874,106.85406,10.254202,12.468614,1.9093591,1.9180893,-4.7502384,3.1875699,-0.7313334,-15.609816,-4.2114296,1.727247,-16.10055,102.03784,21.676737,16.024761,6.265405,8.871028,4.9729323,2.8192341,6.225418,2.672663,13.3548,4.7444143,6.4725385,9.602013
C4,-310.89322,77.91301,0.702106,36.509953,-1.059071,-6.7455144,-1.1267813,11.636565,-16.793137,-21.237238,-4.2425933,2.670762,-6.090257,90.297264,27.106041,10.961935,11.585607,14.655816,7.4281673,3.7977211,9.176718,4.570814,5.4126697,5.211699,3.693612,5.0633535
C4,-351.9732,106.06638,31.760765,25.89021,20.619112,10.524489,-5.3171697,-12.469086,-4.8138647,-1.0090287,-8.111512,-17.093164,-13.963034,67.48276,10.124205,22.161716,14.033985,10.608525,4.7972617,5.488512,3.660066,4.2423253,3.8076355,3.3618531,3.8223739,2.7516763
C4,-358.70352,83.480095,25.6879,26.72939,19.088886,10.286803,0.86901724,-3.873746,-3.4408653,3.8952243,0.3542663,-11.4895315,-21.764112,86.47,28.3973,21.13821,13.048584,9.937525,5.188256,8.154705,9.014964,8.677795,2.4910805,4.2791224,7.7990403,15.051796
C4,-354.8882,99.94336,29.989786,26.670929,16.924366,7.9487286,-4.663167,-8.356211,-5.1579504,3.2403333,-2.759333,-15.767239,-24.506653,82.199036,12.159564,26.330034,14.485661,9.441676,5.5822954,6.395404,5.783792,6.366985,3.7465024,3.4378881,3.337984,7.7741656
C4,-348.73126,103.2107,34.834106,20.61078,17.215017,12.114119,3.679997,-7.35887,-5.467867,-0.726445,-7.848237,-15.901067,-20.0741,58.525444,12.045968,18.229578,9.907493,6.584797,5.7367253,5.2661943,6.158229,4.006303,3.9343128,2.548441,3.2768784,5.871179
C4,-378.83374,83.75919,32.61802,27.546558,20.726805,11.883485,5.218744,-0.9481943,-2.7274756,1.9294217,0.28007182,-10.120737,-18.36306,67.873146,29.994461,15.719264,9.211777,6.999348,3.6706955,5.7836304,7.28689,7.8349695,3.2821658,3.1227088,7.5070143,13.518216
C4,-375.8868,99.685074,37.204754,21.148474,10.268004,4.440097,-1.6717007,-10.005299,-16.698092,-15.320227,-11.792055,-10.406484,-13.546943,75.02465,18.986887,17.233212,9.120755,5.7349453,3.7917273,5.2957664,6.538543,9.393625,7.7903137,5.516312,2.6683295,6.026332
C4,-351.12112,98.81535,38.370865,29.58973,20.704378,10.164489,4.4339,2.7159653,1.7312082,2.6430962,0.20907193,-11.791807,-23.167454,58.000652,11.731903,24.028072,10.080288,8.416387,4.858029,4.630468,3.517851,4.6366057,3.500679,4.4383645,2.654748,6.6588054
C4,-369.20706,96.8978,18.838772,16.082403,13.823301,8.228281,1.8787884,-8.658828,-19.19525,-19.988901,-10.360155,-7.9273906,-10.314358,67.302315,12.0485735,17.369326,15.673018,10.752805,5.7006497,4.971211,3.0335383,5.850106,5.1653132,4.565228,2.8125558,4.668724
C4,-390.41333,73.73068,12.805327,22.941353,16.313322,4.2155175,2.2621813,0.013061548,-12.680336,-18.75101,-7.909337,-3.9430697,-8.016313,85.77753,30.95066,15.722424,17.086987,12.594807,6.145543,4.9742465,3.4073293,11.072905,14.235873,5.345899,2.5486753,3.7963426
C4,-356.3271,95.42969,18.412632,22.684507,18.742462,3.971009,-2.6789184,-5.1822042,-17.08722,-23.085344,-12.064596,-7.404858,-10.851009,68.66021,12.053746,17.041416,17.445692,10.864113,8.38478,4.6637216,5.103668,5.979156,6.890709,4.382109,3.5167823,4.626151
C4,-371.63467,115.63841,19.10982,12.130521,15.770252,2.2562635,-8.872856,-13.99768,-24.693354,-25.830544,-13.651888,-7.2231026,-10.206278,66.491844,20.048187,18.761847,11.01947,9.217727,5.5489435,5.127178,4.2265577,7.6561265,6.3414636,5.6663995,4.473788,2.2601564
C4,-396.7058,93.60593,19.943434,13.558686,13.892203,5.2616267,-2.1206124,-6.294517,-11.642594,-12.469946,-6.6859174,-4.0469646,-10.5750475,80.49269,38.675392,14.25701,8.406407,9.430493,4.8558,4.124677,5.2448344,8.8922825,8.610124,4.4857225,2.256689,4.3327456
C4,-357.90417,99.19894,6.211335,21.204168,19.199528,3.0584533,-0.7476513,-0.1374496,-10.989629,-15.408903,-8.08457,-9.016858,-14.317087,78.30881,10.185525,23.402489,21.070238,11.129309,9.8604,5.6909595,4.8735523,6.3873076,4.7463546,4.8571506,3.3340693,5.0334644
C4,-418.23383,105.70034,36.858,18.433664,11.443584,6.353197,1.440451,-4.551473,-11.76241,-10.218634,-5.449096,-3.7288668,-12.123362,84.09939,16.471443,22.287376,9.527733,6.4702077,5.59615,4.2030115,3.9908183,3.7160525,5.053289,3.0405073,3.9310563,5.2250857
C4,-436.29248,89.44507,26.027647,11.977076,6.302807,2.5557153,-0.13368227,-1.8885401,-4.4228187,-1.9990997,-2.46011,-4.6255097,-11.815492,97.81356,35.958973,18.040415,10.952181,6.588902,5.199604,4.6203384,5.4877276,7.4308825,6.0391746,4.893636,3.7704334,6.9578543
C4,-418.37146,105.989876,33.25582,15.292386,9.219691,4.38798,-1.0810423,-6.2652435,-11.998666,-10.719771,-7.8590283,-6.1085596,-13.7092705,90.63977,18.452549,24.402048,10.631927,8.388386,4.2925577,3.9317207,4.1941314,2.6273124,4.528213,3.0721424,4.067056,5.0250335
C4,-377.41748,111.968056,47.1247,18.786217,10.169557,3.8746703,-2.719878,-7.404877,-14.706853,-18.327137,-14.363052,-7.8930087,-11.321992,62.04587,26.83998,16.403088,8.2964735,6.63268,4.0478883,3.2057598,4.426644,7.1761203,11.322112,6.8734903,5.3777385,3.680481
C4,-410.103,114.76556,35.46866,10.565979,9.089309,3.5513043,-5.4326673,-11.259783,-11.673933,-7.773863,-6.365077,-8.108262,-13.81722,75.39994,19.014433,21.674982,6.5901275,8.399985,4.620317,3.3046072,4.026166,3.3340476,3.1385746,3.447843,5.2124724,5.6827245
C4,-435.9289,83.30997,26.587671,15.904946,11.89569,5.099463,1.9037315,-1.73749,-8.395521,-7.5496182,-2.710973,-0.65430015,-9.876583,95.285645,36.730404,17.411283,8.138637,8.009132,5.592091,4.14118,5.0499225,10.239269,10.296345,6.014335,3.830656,7.398033
C4,-423.08844,117.81158,32.125313,17.761402,14.625587,6.918764,-2.6830552,-5.830461,-8.409972,-2.7003555,-0.058860242,-6.7210145,-16.630932,100.55155,20.18495,25.882202,12.786001,9.195502,5.955158,2.9274185,7.824023,3.3727925,3.8349247,4.214605,3.725394,5.34109
C4,-392.36215,115.09759,9.681694,13.549114,9.857017,-0.44726044,-6.198958,-3.0037894,-0.96661204,-4.1936994,-14.412145,-7.205776,0.0020944648,90.65962,17.424976,27.245834,21.661077,10.141075,8.54204,6.464858,3.7692535,6.0576015,3.4814975,9.287942,5.152543,3.593232
C4,-412.64996,89.84398,9.839614,13.515682,8.993387,4.802925,-2.0515077,-1.753894,0.21359378,-0.38638362,-9.970306,-8.10767,-1.9892671,106.97211,27.73875,21.31425,19.50606,7.8849936,10.035548,7.1640015,4.5133185,4.9278946,4.9693217,9.785065,5.230976,4.1891317
C4,-404.08545,103.64086,8.655512,14.786541,12.134093,1.3982197,-6.678964,-7.0046835,-9.472604,-5.590168,-9.488278,-7.9268265,0.089393646,105.83253,22.671684,29.541182,19.659918,10.027918,9.322876,5.243727,5.5591245,3.550778,2.465754,6.7291713,5.5972276,3.802638
C4,-393.6411,105.74936,22.71281,14.685186,10.460835,6.490872,-0.038198765,-5.003957,-7.6405625,-7.841137,-12.909837,-8.227806,-2.3992298,89.16821,13.156765,25.254745,15.546697,10.003556,6.837864,6.0514464,3.0243132,4.170365,3.4142718,7.9707665,5.05345,4.0810423
C4,-397.49078,89.44969,12.575734,11.924042,12.455615,5.902552,0.5149221,-1.3292084,-2.3826466,-4.32939,-7.482116,-3.525142,-2.0589244,93.872536,31.0387,21.774412,14.875919,9.776131,5.587961,6.213446,4.2696667,4.81602,6.799342,9.940251,4.339168,3.8649871
C4,-397.6314,123.31875,15.365689,16.186129,15.932356,8.14548,-1.0423009,-3.3138497,-3.0787122,-5.018954,-7.898129,1.9210677,-4.9780393,110.715836,24.41914,23.006237,20.791231,9.855532,5.184258,4.711821,4.1596565,5.632461,3.0801432,10.722861,2.469602,3.2671235
C4,-386.1313,99.375626,39.070053,13.976532,8.89687,9.514761,2.005427,-7.7045603,-11.243811,-9.348608,-6.616452,-7.6217833,-11.162405,62.194897,38.487064,18.614803,8.767063,4.656898,6.9897346,2.9086022,7.03085,9.943098,11.274878,7.410346,5.7845106,7.3820925
C4,-382.67053,87.39175,31.30906,21.738586,13.317147,3.73123,-1.4090077,-3.7544563,-5.287062,-7.482424,-13.397362,-15.133444,-15.104621,67.1267,19.767029,18.850246,8.918264,4.9630804,3.660641,3.8282127,3.5048327,3.6117585,5.0063076,5.5236,4.7352934,4.042081
C4,-366.16113,103.75816,27.204975,23.506607,15.240556,4.7677956,-3.747033,-11.557531,-15.282992,-8.878478,-3.6338627,-6.3035293,-15.938438,77.16407,17.0591,20.702223,14.763929,9.465663,5.99812,6.622678,7.1874723,5.70443,6.1024756,4.362828,2.9886272,3.9366448
C4,-379.33896,87.95957,19.865396,23.998734,15.387073,4.8385043,-1.1485797,-3.2276263,-8.850221,-11.777888,-6.6188965,-6.233967,-11.482532,87.47759,32.335655,19.007753,14.809769,11.514672,6.813159,7.4775147,8.187943,10.495146,11.391862,4.6280627,2.968838,5.566433
C4,-358.26675,106.03611,24.772528,19.55883,12.89795,3.0237455,-6.6079597,-11.859292,-16.546999,-15.613642,-8.506336,-4.689686,-15.020011,86.59682,18.11963,21.172728,12.448259,7.8267384,6.901432,5.9133353,6.072949,4.450338,6.88178,4.655935,2.5314817,3.3245203
C5,-416.6897,70.75793,14.4635725,17.09984,2.1899776,-3.369465,-1.5484943,-2.792325,-13.669803,-19.660313,-19.94402,2.3143663,17.158033,88.92134,11.248063,11.870977,7.702773,5.4121695,5.322899,4.749628,6.5931516,5.037782,6.2770076,7.879139,3.461437,4.878487
C5,-385.67465,91.229095,-6.647853,-0.94839716,0.17121729,12.292657,10.649442,-8.168849,-18.514757,-3.8884046,-14.2544365,-6.60933,10.437263,85.33779,11.73404,10.372829,4.665745,4.8096023,7.3266664,7.561112,8.726654,7.625349,5.0989223,7.115777,3.5463455,5.1486077
C5,-409.0721,81.28012,3.6652324,1.5888584,2.3730974,13.017596,6.933089,-1.7141052,-9.393403,-5.7084904,-8.542791,-7.981716,7.1407,111.06144,14.801801,18.751688,5.0280685,7.8533516,9.60064,6.9033093,5.2760077,9.960237,5.9135165,5.4338975,6.736035,11.186012
C5,-402.41177,62.09264,23.970127,13.426337,5.6901565,23.037249,8.012952,-0.6049084,-15.217684,8.935493,-19.414087,-8.86953,7.6559896,107.22979,25.331408,9.65627,8.086339,6.3319573,7.697907,4.0359793,13.359169,7.021227,6.7743535,8.125828,4.014903,4.8100185
C5,-440.02222,101.592995,21.1462,6.088428,3.7613888,-1.5446762,-5.8555956,-4.9905825,-10.192172,-16.319921,-15.422893,2.3816266,18.293808,94.70166,15.937037,16.188574,8.605287,6.9923964,5.329723,4.22707,3.2199967,5.4602284,6.9268136,8.133621,2.8401687,7.7083855
C5,-441.5141,95.85885,17.444948,9.377249,8.227076,0.8414936,-4.5369716,-3.122217,-5.849744,-8.210337,-9.320768,2.4124076,13.169543,103.68238,21.072042,14.941656,11.607207,6.621351,6.422591,4.4437795,4.2104435,8.810874,9.208277,7.954636,3.758899,9.818705
C5,-435.50107,96.55461,21.358902,7.0741296,4.810837,2.7557268,-1.9354126,-6.45526,-11.901063,-13.380204,-10.730783,1.4770832,15.5613,103.361015,18.156279,17.741318,10.062911,7.037806,5.2856307,3.8563454,3.4656518,4.400595,5.5740633,5.2096004,3.2342718,5.3347535
C5,-424.51718,112.339584,27.898752,8.375296,6.581384,1.0496275,-0.863206,-1.2503934,-7.2989306,-15.135323,-12.694246,3.4134805,16.210106,82.208374,12.7602825,15.835956,7.7538652,4.685878,5.7512712,3.7341647,4.284887,3.1851125,7.580311,7.018454,3.281761,7.280257
C5,-430.27936,101.07026,23.629932,8.289608,7.66447,3.6842816,-0.89087653,-1.4201223,-7.096124,-11.650727,-11.945993,2.859916,14.48166,96.83679,19.56578,13.824341,7.0241694,6.090835,5.1729827,4.414207,4.1295815,6.679539,9.816933,10.511098,3.811371,10.578085
C5,-434.17435,100.97304,28.844118,14.100311,11.854748,3.2871687,-0.407671,2.147144,-5.175071,-9.667155,-9.133015,5.255054,12.844784,105.49495,18.58521,12.93326,6.5168204,4.799531,5.9990697,3.3832397,4.6946025,7.433439,7.024348,6.599171,5.2181463,7.132955
C5,-436.69177,94.21078,20.56156,8.834639,0.6934264,0.7099891,0.014970826,-1.4264979,-13.111465,-14.110098,-13.418488,-6.737783,9.991477,100.03763,16.680317,17.153357,10.519701,6.3802404,4.610351,3.541731,5.725183,5.8446684,4.3137884,5.4679666,4.6692514,4.2710905
C5,-409.4351,80.86456,18.771328,8.385027,4.8006825,2.7745285,-4.4667854,-0.9398254,-7.8498793,-15.404401,-18.992357,3.5369024,9.026753,107.13494,20.733927,14.5130825,7.252769,4.419647,5.352533,6.854573,5.887004,7.4736404,8.227408,10.381364,7.0072427,7.105085
C5,-438.3257,78.83504,17.83033,13.914271,5.5909243,0.41693136,0.06617396,1.2215973,-8.090089,-7.5474358,-9.96256,-4.77567,7.8920245,111.27864,22.113348,17.715624,9.05529,6.3898344,7.176418,4.8077364,5.203994,9.727063,10.188121,11.061537,5.0783067,11.231266
C5,-442.90997,93.36594,21.389519,9.465619,2.5029247,-1.4443195,-2.1424756,2.917717,-13.661718,-20.488228,-16.097658,-4.2968516,12.805194,106.99697,19.938496,16.251343,8.443663,5.418379,4.8161983,3.893692,8.3034725,6.3578153,5.9763165,4.9765983,4.7195377,5.649501
C5,-434.51093,106.323746,19.369875,4.914156,1.0302045,4.4930954,1.5681466,-3.8773088,-13.158828,-13.449693,-16.195358,-8.204167,12.344916,94.577255,9.644491,20.169523,9.7910795,6.2332854,5.4230494,4.4023366,3.3954985,5.803083,3.4358163,4.365905,5.186097,5.778916
C5,-438.36426,90.50737,22.879705,12.4157915,5.4423685,4.724921,5.870334,-0.14156787,-9.878673,-2.1444526,-4.5068355,-6.5426044,4.322912,101.62054,21.509771,15.28305,6.591323,5.398903,5.365371,6.553397,4.835457,13.145963,7.576005,8.567614,7.0672865,9.532688
C5,-466.9155,112.10806,25.658316,22.664106,15.046842,6.31176,5.507889,5.257974,-11.319923,-6.5104856,-7.850837,-6.8736277,14.12832,101.42441,24.639343,13.861929,15.793728,4.702476,4.606246,6.085315,7.415786,9.918422,3.8203228,4.225796,8.572272,9.58933
C5,-387.58087,75.11329,9.978281,18.695831,3.090742,-6.0881486,-1.5308819,2.9729824,-8.942032,-18.900461,-22.622906,1.2111464,17.47847,96.300964,17.369038,10.161743,9.220588,5.297237,5.73838,5.106265,7.445562,4.0576878,6.6843047,7.333819,3.0212202,4.1568594
C5,-401.7463,94.0783,8.577449,14.975335,4.665321,-3.759969,0.37671205,-0.83178836,-8.411486,-16.888077,-17.487059,-6.240992,10.222583,83.636765,11.909408,12.812212,9.499591,5.9233804,4.24317,5.309347,5.691357,4.2833204,6.359955,6.7111597,2.5543032,3.5117939
C5,-407.24084,91.50994,11.730216,18.400347,5.811754,-3.3626685,-1.5501539,5.0191765,-8.008204,-17.400139,-15.537477,-4.873612,6.849711,101.799934,16.896484,23.68357,13.815356,6.249603,5.648918,3.674353,7.5989213,3.412963,8.064008,5.9626675,2.8477936,4.2133336
C5,-393.87598,91.81795,11.835661,15.901387,5.9745674,0.03195908,-3.9078672,-0.3777532,-4.2243295,-18.282234,-17.741642,0.19523919,10.868996,99.44934,23.828848,13.065567,8.831185,5.9713845,7.3834476,4.0196924,7.1793523,3.4033673,5.883793,4.9341364,3.7723866,4.1302238
C5,-378.305,64.19812,5.9719462,0.45216984,-4.072649,9.047683,6.455958,-7.642271,-19.143549,-6.921263,-14.362317,-11.504838,10.613617,100.90395,29.348515,7.108008,8.194983,9.100049,7.10182,6.0611286,8.827442,6.773827,9.08703,4.8533006,6.5261016,4.733161
C5,-409.48456,58.465534,14.4568815,1.2146212,1.1721754,9.66285,4.3334227,1.6673211,-10.807309,-5.7899246,-9.396926,-8.225202,4.6324706,118.58183,26.8196,10.893036,5.245408,8.91993,7.046648,3.909855,3.5476894,12.558705,7.296952,6.857167,7.2881784,8.06036
C5,-369.23825,65.43628,6.9780293,-1.0442746,-4.063141,14.837724,5.2893963,-4.808963,-21.614622,-2.5410614,-14.520714,-4.272887,11.353254,102.81486,29.757544,6.4133315,7.9484673,8.229543,7.1439734,4.2851844,10.695755,10.27281,6.431577,5.0387893,4.908501,4.310309
CSHARP3,-375.30444,128.75203,26.043821,20.298542,20.2017,7.223109,-7.317658,-5.787991,-2.3322392,3.0654035,0.36067992,-9.925515,-11.149984,105.31553,23.118835,33.375084,7.5976353,4.86531,3.562312,5.614979,4.4229784,3.7619514,3.4019246,4.6053524,4.7895994,4.820386
CSHARP3,-356.26337,161.57925,42.048515,16.49236,13.521945,-4.1396604,-9.402835,-4.270028,-8.148431,-10.67673,-4.3999653,-5.814925,-12.453786,66.65263,19.904741,27.030811,8.255733,9.621441,6.278144,6.321294,5.548005,5.6846795,8.06751,3.2333388,3.5927293,4.4256797
CSHARP3,-364.91498,136.0835,45.166218,17.992868,11.937005,1.2780722,-4.1898704,-0.9724426,-4.055816,-8.947248,-6.601515,-6.46824,-11.087112,66.288826,33.520638,16.504486,9.030422,8.052077,5.587007,5.5278945,4.119801,4.798967,8.549791,5.003237,2.717696,4.2929225
CSHARP3,-331.5329,141.29024,9.261991,9.470988,13.159765,-1.0506527,-7.1296353,-7.4177146,-11.309795,-13.142655,-12.958017,-14.903605,-21.2554,102.261765,27.937342,33.890324,15.629487,8.615492,6.681662,6.2040606,4.586621,5.4267793,5.7624807,3.9895744,3.6702871,4.578875
